Freq.	V(out)/V(n002)
3.95366620068010e+005	(1.87912256961386e+001dB,-9.35144824465817e+001°)
3.96278034255321e+005	(1.87711502784379e+001dB,-9.35225737781547e+001°)
3.97191549469322e+005	(1.87510745139433e+001dB,-9.35306835980490e+001°)
3.98107170553379e+005	(1.87309984010664e+001dB,-9.35388119479649e+001°)
3.99024902362023e+005	(1.87109219382113e+001dB,-9.35469588696917e+001°)
3.99944749760978e+005	(1.86908451237750e+001dB,-9.35551244051085e+001°)
4.00866717627183e+005	(1.86707679561471e+001dB,-9.35633085961837e+001°)
4.01790810848820e+005	(1.86506904337100e+001dB,-9.35715114849759e+001°)
4.02717034325339e+005	(1.86306125548386e+001dB,-9.35797331136333e+001°)
4.03645392967485e+005	(1.86105343179007e+001dB,-9.35879735243945e+001°)
4.04575891697322e+005	(1.85904557212565e+001dB,-9.35962327595882e+001°)
4.05508535448263e+005	(1.85703767632585e+001dB,-9.36045108616336e+001°)
4.06443329165092e+005	(1.85502974422522e+001dB,-9.36128078730406e+001°)
4.07380277803991e+005	(1.85302177565753e+001dB,-9.36211238364097e+001°)
4.08319386332570e+005	(1.85101377045580e+001dB,-9.36294587944323e+001°)
4.09260659729889e+005	(1.84900572845229e+001dB,-9.36378127898913e+001°)
4.10204102986484e+005	(1.84699764947850e+001dB,-9.36461858656602e+001°)
4.11149721104399e+005	(1.84498953336516e+001dB,-9.36545780647046e+001°)
4.12097519097207e+005	(1.84298137994225e+001dB,-9.36629894300810e+001°)
4.13047501990038e+005	(1.84097318903895e+001dB,-9.36714200049383e+001°)
4.13999674819607e+005	(1.83896496048368e+001dB,-9.36798698325167e+001°)
4.14954042634239e+005	(1.83695669410409e+001dB,-9.36883389561487e+001°)
4.15910610493898e+005	(1.83494838972704e+001dB,-9.36968274192593e+001°)
4.16869383470211e+005	(1.83294004717858e+001dB,-9.37053352653653e+001°)
4.17830366646497e+005	(1.83093166628401e+001dB,-9.37138625380766e+001°)
4.18793565117793e+005	(1.82892324686782e+001dB,-9.37224092810954e+001°)
4.19758983990882e+005	(1.82691478875370e+001dB,-9.37309755382169e+001°)
4.20726628384318e+005	(1.82490629176453e+001dB,-9.37395613533294e+001°)
4.21696503428456e+005	(1.82289775572242e+001dB,-9.37481667704144e+001°)
4.22668614265476e+005	(1.82088918044863e+001dB,-9.37567918335465e+001°)
4.23642966049414e+005	(1.81888056576366e+001dB,-9.37654365868940e+001°)
4.24619563946186e+005	(1.81687191148714e+001dB,-9.37741010747189e+001°)
4.25598413133616e+005	(1.81486321743792e+001dB,-9.37827853413770e+001°)
4.26579518801465e+005	(1.81285448343402e+001dB,-9.37914894313180e+001°)
4.27562886151458e+005	(1.81084570929262e+001dB,-9.38002133890859e+001°)
4.28548520397311e+005	(1.80883689483010e+001dB,-9.38089572593187e+001°)
4.29536426764758e+005	(1.80682803986199e+001dB,-9.38177210867494e+001°)
4.30526610491582e+005	(1.80481914420296e+001dB,-9.38265049162052e+001°)
4.31519076827636e+005	(1.80281020766689e+001dB,-9.38353087926083e+001°)
4.32513831034879e+005	(1.80080123006679e+001dB,-9.38441327609757e+001°)
4.33510878387399e+005	(1.79879221121480e+001dB,-9.38529768664197e+001°)
4.34510224171441e+005	(1.79678315092225e+001dB,-9.38618411541478e+001°)
4.35511873685438e+005	(1.79477404899959e+001dB,-9.38707256694629e+001°)
4.36515832240035e+005	(1.79276490525642e+001dB,-9.38796304577637e+001°)
4.37522105158121e+005	(1.79075571950147e+001dB,-9.38885555645443e+001°)
4.38530697774854e+005	(1.78874649154261e+001dB,-9.38975010353952e+001°)
4.39541615437692e+005	(1.78673722118684e+001dB,-9.39064669160025e+001°)
4.40554863506421e+005	(1.78472790824029e+001dB,-9.39154532521490e+001°)
4.41570447353180e+005	(1.78271855250819e+001dB,-9.39244600897135e+001°)
4.42588372362494e+005	(1.78070915379490e+001dB,-9.39334874746717e+001°)
4.43608643931299e+005	(1.77869971190392e+001dB,-9.39425354530959e+001°)
4.44631267468975e+005	(1.77669022663781e+001dB,-9.39516040711553e+001°)
4.45656248397369e+005	(1.77468069779829e+001dB,-9.39606933751160e+001°)
4.46683592150829e+005	(1.77267112518613e+001dB,-9.39698034113417e+001°)
4.47713304176228e+005	(1.77066150860124e+001dB,-9.39789342262931e+001°)
4.48745389932997e+005	(1.76865184784260e+001dB,-9.39880858665287e+001°)
4.49779854893153e+005	(1.76664214270829e+001dB,-9.39972583787044e+001°)
4.50816704541324e+005	(1.76463239299548e+001dB,-9.40064518095744e+001°)
4.51855944374786e+005	(1.76262259850040e+001dB,-9.40156662059904e+001°)
4.52897579903484e+005	(1.76061275901839e+001dB,-9.40249016149027e+001°)
4.53941616650066e+005	(1.75860287434384e+001dB,-9.40341580833597e+001°)
4.54988060149912e+005	(1.75659294427022e+001dB,-9.40434356585084e+001°)
4.56036915951159e+005	(1.75458296859005e+001dB,-9.40527343875945e+001°)
4.57088189614737e+005	(1.75257294709495e+001dB,-9.40620543179624e+001°)
4.58141886714395e+005	(1.75056287957555e+001dB,-9.40713954970556e+001°)
4.59198012836730e+005	(1.74855276582157e+001dB,-9.40807579724166e+001°)
4.60256573581217e+005	(1.74654260562175e+001dB,-9.40901417916875e+001°)
4.61317574560240e+005	(1.74453239876390e+001dB,-9.40995470026094e+001°)
4.62381021399121e+005	(1.74252214503485e+001dB,-9.41089736530234e+001°)
4.63446919736148e+005	(1.74051184422049e+001dB,-9.41184217908702e+001°)
4.64515275222609e+005	(1.73850149610572e+001dB,-9.41278914641905e+001°)
4.65586093522818e+005	(1.73649110047448e+001dB,-9.41373827211252e+001°)
4.66659380314148e+005	(1.73448065710972e+001dB,-9.41468956099152e+001°)
4.67735141287057e+005	(1.73247016579342e+001dB,-9.41564301789021e+001°)
4.68813382145124e+005	(1.73045962630658e+001dB,-9.41659864765278e+001°)
4.69894108605073e+005	(1.72844903842920e+001dB,-9.41755645513352e+001°)
4.70977326396811e+005	(1.72643840194029e+001dB,-9.41851644519680e+001°)
4.72063041263448e+005	(1.72442771661786e+001dB,-9.41947862271709e+001°)
4.73151258961337e+005	(1.72241698223892e+001dB,-9.42044299257898e+001°)
4.74241985260101e+005	(1.72040619857948e+001dB,-9.42140955967721e+001°)
4.75335225942662e+005	(1.71839536541452e+001dB,-9.42237832891665e+001°)
4.76430986805272e+005	(1.71638448251801e+001dB,-9.42334930521237e+001°)
4.77529273657546e+005	(1.71437354966292e+001dB,-9.42432249348961e+001°)
4.78630092322494e+005	(1.71236256662116e+001dB,-9.42529789868379e+001°)
4.79733448636544e+005	(1.71035153316364e+001dB,-9.42627552574058e+001°)
4.80839348449583e+005	(1.70834044906023e+001dB,-9.42725537961585e+001°)
4.81947797624982e+005	(1.70632931407974e+001dB,-9.42823746527576e+001°)
4.83058802039626e+005	(1.70431812798997e+001dB,-9.42922178769668e+001°)
4.84172367583953e+005	(1.70230689055764e+001dB,-9.43020835186531e+001°)
4.85288500161974e+005	(1.70029560154845e+001dB,-9.43119716277861e+001°)
4.86407205691314e+005	(1.69828426072701e+001dB,-9.43218822544386e+001°)
4.87528490103239e+005	(1.69627286785689e+001dB,-9.43318154487867e+001°)
4.88652359342686e+005	(1.69426142270059e+001dB,-9.43417712611099e+001°)
4.89778819368298e+005	(1.69224992501953e+001dB,-9.43517497417912e+001°)
4.90907876152454e+005	(1.69023837457407e+001dB,-9.43617509413176e+001°)
4.92039535681302e+005	(1.68822677112347e+001dB,-9.43717749102796e+001°)
4.93173803954786e+005	(1.68621511442592e+001dB,-9.43818216993719e+001°)
4.94310686986686e+005	(1.68420340423852e+001dB,-9.43918913593936e+001°)
4.95450190804640e+005	(1.68219164031726e+001dB,-9.44019839412478e+001°)
4.96592321450186e+005	(1.68017982241705e+001dB,-9.44120994959424e+001°)
4.97737084978785e+005	(1.67816795029168e+001dB,-9.44222380745898e+001°)
4.98884487459861e+005	(1.67615602369383e+001dB,-9.44323997284072e+001°)
5.00034534976827e+005	(1.67414404237509e+001dB,-9.44425845087169e+001°)
5.01187233627120e+005	(1.67213200608589e+001dB,-9.44527924669463e+001°)
5.02342589522235e+005	(1.67011991457558e+001dB,-9.44630236546279e+001°)
5.03500608787752e+005	(1.66810776759235e+001dB,-9.44732781233998e+001°)
5.04661297563375e+005	(1.66609556488327e+001dB,-9.44835559250057e+001°)
5.05824662002960e+005	(1.66408330619426e+001dB,-9.44938571112949e+001°)
5.06990708274550e+005	(1.66207099127011e+001dB,-9.45041817342227e+001°)
5.08159442560406e+005	(1.66005861985445e+001dB,-9.45145298458505e+001°)
5.09330871057041e+005	(1.65804619168977e+001dB,-9.45249014983457e+001°)
5.10504999975251e+005	(1.65603370651738e+001dB,-9.45352967439823e+001°)
5.11681835540152e+005	(1.65402116407744e+001dB,-9.45457156351405e+001°)
5.12861383991209e+005	(1.65200856410894e+001dB,-9.45561582243075e+001°)
5.14043651582270e+005	(1.64999590634969e+001dB,-9.45666245640769e+001°)
5.15228644581600e+005	(1.64798319053633e+001dB,-9.45771147071497e+001°)
5.16416369271914e+005	(1.64597041640430e+001dB,-9.45876287063336e+001°)
5.17606831950410e+005	(1.64395758368788e+001dB,-9.45981666145438e+001°)
5.18800038928803e+005	(1.64194469212011e+001dB,-9.46087284848029e+001°)
5.19995996533358e+005	(1.63993174143287e+001dB,-9.46193143702408e+001°)
5.21194711104922e+005	(1.63791873135681e+001dB,-9.46299243240955e+001°)
5.22396188998961e+005	(1.63590566162139e+001dB,-9.46405583997126e+001°)
5.23600436585591e+005	(1.63389253195484e+001dB,-9.46512166505457e+001°)
5.24807460249613e+005	(1.63187934208416e+001dB,-9.46618991301567e+001°)
5.26017266390546e+005	(1.62986609173514e+001dB,-9.46726058922155e+001°)
5.27229861422662e+005	(1.62785278063233e+001dB,-9.46833369905009e+001°)
5.28445251775019e+005	(1.62583940849905e+001dB,-9.46940924788999e+001°)
5.29663443891496e+005	(1.62382597505737e+001dB,-9.47048724114084e+001°)
5.30884444230827e+005	(1.62181248002811e+001dB,-9.47156768421312e+001°)
5.32108259266632e+005	(1.61979892313085e+001dB,-9.47265058252822e+001°)
5.33334895487458e+005	(1.61778530408388e+001dB,-9.47373594151842e+001°)
5.34564359396809e+005	(1.61577162260427e+001dB,-9.47482376662697e+001°)
5.35796657513178e+005	(1.61375787840778e+001dB,-9.47591406330804e+001°)
5.37031796370089e+005	(1.61174407120891e+001dB,-9.47700683702677e+001°)
5.38269782516124e+005	(1.60973020072089e+001dB,-9.47810209325929e+001°)
5.39510622514963e+005	(1.60771626665564e+001dB,-9.47919983749269e+001°)
5.40754322945416e+005	(1.60570226872381e+001dB,-9.48030007522510e+001°)
5.42000890401458e+005	(1.60368820663473e+001dB,-9.48140281196564e+001°)
5.43250331492267e+005	(1.60167408009645e+001dB,-9.48250805323448e+001°)
5.44502652842255e+005	(1.59965988881569e+001dB,-9.48361580456285e+001°)
5.45757861091104e+005	(1.59764563249786e+001dB,-9.48472607149300e+001°)
5.47015962893805e+005	(1.59563131084705e+001dB,-9.48583885957830e+001°)
5.48276964920686e+005	(1.59361692356604e+001dB,-9.48695417438320e+001°)
5.49540873857457e+005	(1.59160247035625e+001dB,-9.48807202148324e+001°)
5.50807696405235e+005	(1.58958795091778e+001dB,-9.48919240646508e+001°)
5.52077439280589e+005	(1.58757336494938e+001dB,-9.49031533492652e+001°)
5.53350109215568e+005	(1.58555871214846e+001dB,-9.49144081247653e+001°)
5.54625712957741e+005	(1.58354399221105e+001dB,-9.49256884473519e+001°)
5.55904257270234e+005	(1.58152920483184e+001dB,-9.49369943733380e+001°)
5.57185748931760e+005	(1.57951434970415e+001dB,-9.49483259591482e+001°)
5.58470194736660e+005	(1.57749942651992e+001dB,-9.49596832613193e+001°)
5.59757601494939e+005	(1.57548443496972e+001dB,-9.49710663365002e+001°)
5.61047976032299e+005	(1.57346937474272e+001dB,-9.49824752414520e+001°)
5.62341325190177e+005	(1.57145424552671e+001dB,-9.49939100330483e+001°)
5.63637655825782e+005	(1.56943904700808e+001dB,-9.50053707682753e+001°)
5.64936974812130e+005	(1.56742377887182e+001dB,-9.50168575042320e+001°)
5.66239289038080e+005	(1.56540844080150e+001dB,-9.50283702981300e+001°)
5.67544605408373e+005	(1.56339303247929e+001dB,-9.50399092072940e+001°)
5.68852930843667e+005	(1.56137755358593e+001dB,-9.50514742891619e+001°)
5.70164272280573e+005	(1.55936200380072e+001dB,-9.50630656012847e+001°)
5.71478636671692e+005	(1.55734638280155e+001dB,-9.50746832013267e+001°)
5.72796030985654e+005	(1.55533069026486e+001dB,-9.50863271470660e+001°)
5.74116462207152e+005	(1.55331492586563e+001dB,-9.50979974963940e+001°)
5.75439937336981e+005	(1.55129908927740e+001dB,-9.51096943073162e+001°)
5.76766463392074e+005	(1.54928318017226e+001dB,-9.51214176379516e+001°)
5.78096047405541e+005	(1.54726719822081e+001dB,-9.51331675465337e+001°)
5.79428696426703e+005	(1.54525114309220e+001dB,-9.51449440914097e+001°)
5.80764417521134e+005	(1.54323501445410e+001dB,-9.51567473310414e+001°)
5.82103217770693e+005	(1.54121881197269e+001dB,-9.51685773240049e+001°)
5.83445104273566e+005	(1.53920253531265e+001dB,-9.51804341289908e+001°)
5.84790084144301e+005	(1.53718618413718e+001dB,-9.51923178048045e+001°)
5.86138164513849e+005	(1.53516975810797e+001dB,-9.52042284103661e+001°)
5.87489352529596e+005	(1.53315325688520e+001dB,-9.52161660047107e+001°)
5.88843655355408e+005	(1.53113668012752e+001dB,-9.52281306469882e+001°)
5.90201080171663e+005	(1.52912002749209e+001dB,-9.52401223964641e+001°)
5.91561634175292e+005	(1.52710329863450e+001dB,-9.52521413125188e+001°)
5.92925324579818e+005	(1.52508649320884e+001dB,-9.52641874546483e+001°)
5.94292158615390e+005	(1.52306961086763e+001dB,-9.52762608824642e+001°)
5.95662143528827e+005	(1.52105265126185e+001dB,-9.52883616556936e+001°)
5.97035286583653e+005	(1.51903561404093e+001dB,-9.53004898341796e+001°)
5.98411595060136e+005	(1.51701849885274e+001dB,-9.53126454778809e+001°)
5.99791076255325e+005	(1.51500130534356e+001dB,-9.53248286468724e+001°)
6.01173737483093e+005	(1.51298403315811e+001dB,-9.53370394013453e+001°)
6.02559586074173e+005	(1.51096668193953e+001dB,-9.53492778016068e+001°)
6.03948629376194e+005	(1.50894925132936e+001dB,-9.53615439080807e+001°)
6.05340874753727e+005	(1.50693174096754e+001dB,-9.53738377813071e+001°)
6.06736329588319e+005	(1.50491415049242e+001dB,-9.53861594819427e+001°)
6.08135001278531e+005	(1.50289647954074e+001dB,-9.53985090707613e+001°)
6.09536897239982e+005	(1.50087872774760e+001dB,-9.54108866086531e+001°)
6.10942024905384e+005	(1.49886089474651e+001dB,-9.54232921566254e+001°)
6.12350391724585e+005	(1.49684298016932e+001dB,-9.54357257758028e+001°)
6.13762005164605e+005	(1.49482498364625e+001dB,-9.54481875274267e+001°)
6.15176872709679e+005	(1.49280690480589e+001dB,-9.54606774728562e+001°)
6.16595001861292e+005	(1.49078874327515e+001dB,-9.54731956735674e+001°)
6.18016400138226e+005	(1.48877049867931e+001dB,-9.54857421911543e+001°)
6.19441075076591e+005	(1.48675217064196e+001dB,-9.54983170873283e+001°)
6.20869034229872e+005	(1.48473375878503e+001dB,-9.55109204239186e+001°)
6.22300285168968e+005	(1.48271526272877e+001dB,-9.55235522628722e+001°)
6.23734835482227e+005	(1.48069668209173e+001dB,-9.55362126662542e+001°)
6.25172692775493e+005	(1.47867801649078e+001dB,-9.55489016962475e+001°)
6.26613864672142e+005	(1.47665926554108e+001dB,-9.55616194151534e+001°)
6.28058358813124e+005	(1.47464042885608e+001dB,-9.55743658853915e+001°)
6.29506182857003e+005	(1.47262150604752e+001dB,-9.55871411694995e+001°)
6.30957344479999e+005	(1.47060249672541e+001dB,-9.55999453301339e+001°)
6.32411851376024e+005	(1.46858340049802e+001dB,-9.56127784300694e+001°)
6.33869711256731e+005	(1.46656421697190e+001dB,-9.56256405321998e+001°)
6.35330931851548e+005	(1.46454494575185e+001dB,-9.56385316995374e+001°)
6.36795520907719e+005	(1.46252558644090e+001dB,-9.56514519952135e+001°)
6.38263486190352e+005	(1.46050613864033e+001dB,-9.56644014824783e+001°)
6.39734835482451e+005	(1.45848660194967e+001dB,-9.56773802247011e+001°)
6.41209576584964e+005	(1.45646697596663e+001dB,-9.56903882853703e+001°)
6.42687717316821e+005	(1.45444726028719e+001dB,-9.57034257280939e+001°)
6.44169265514978e+005	(1.45242745450549e+001dB,-9.57164926165988e+001°)
6.45654229034456e+005	(1.45040755821390e+001dB,-9.57295890147316e+001°)
6.47142615748383e+005	(1.44838757100297e+001dB,-9.57427149864584e+001°)
6.48634433548038e+005	(1.44636749246146e+001dB,-9.57558705958651e+001°)
6.50129690342890e+005	(1.44434732217627e+001dB,-9.57690559071571e+001°)
6.51628394060641e+005	(1.44232705973250e+001dB,-9.57822709846597e+001°)
6.53130552647270e+005	(1.44030670471341e+001dB,-9.57955158928182e+001°)
6.54636174067072e+005	(1.43828625670041e+001dB,-9.58087906961977e+001°)
6.56145266302702e+005	(1.43626571527304e+001dB,-9.58220954594835e+001°)
6.57657837355217e+005	(1.43424508000901e+001dB,-9.58354302474813e+001°)
6.59173895244117e+005	(1.43222435048415e+001dB,-9.58487951251166e+001°)
6.60693448007392e+005	(1.43020352627240e+001dB,-9.58621901574355e+001°)
6.62216503701557e+005	(1.42818260694583e+001dB,-9.58756154096046e+001°)
6.63743070401703e+005	(1.42616159207462e+001dB,-9.58890709469109e+001°)
6.65273156201535e+005	(1.42414048122705e+001dB,-9.59025568347619e+001°)
6.66806769213416e+005	(1.42211927396947e+001dB,-9.59160731386858e+001°)
6.68343917568408e+005	(1.42009796986635e+001dB,-9.59296199243318e+001°)
6.69884609416319e+005	(1.41807656848020e+001dB,-9.59431972574695e+001°)
6.71428852925744e+005	(1.41605506937162e+001dB,-9.59568052039897e+001°)
6.72976656284109e+005	(1.41403347209926e+001dB,-9.59704438299041e+001°)
6.74528027697713e+005	(1.41201177621983e+001dB,-9.59841132013453e+001°)
6.76082975391772e+005	(1.40998998128808e+001dB,-9.59978133845673e+001°)
6.77641507610465e+005	(1.40796808685678e+001dB,-9.60115444459449e+001°)
6.79203632616974e+005	(1.40594609247676e+001dB,-9.60253064519746e+001°)
6.80769358693530e+005	(1.40392399769682e+001dB,-9.60390994692739e+001°)
6.82338694141458e+005	(1.40190180206382e+001dB,-9.60529235645819e+001°)
6.83911647281217e+005	(1.39987950512259e+001dB,-9.60667788047589e+001°)
6.85488226452449e+005	(1.39785710641596e+001dB,-9.60806652567870e+001°)
6.87068440014019e+005	(1.39583460548475e+001dB,-9.60945829877697e+001°)
6.88652296344062e+005	(1.39381200186776e+001dB,-9.61085320649324e+001°)
6.90239803840028e+005	(1.39178929510175e+001dB,-9.61225125556219e+001°)
6.91830970918722e+005	(1.38976648472143e+001dB,-9.61365245273071e+001°)
6.93425806016354e+005	(1.38774357025948e+001dB,-9.61505680475783e+001°)
6.95024317588581e+005	(1.38572055124652e+001dB,-9.61646431841482e+001°)
6.96626514110552e+005	(1.38369742721109e+001dB,-9.61787500048512e+001°)
6.98232404076954e+005	(1.38167419767967e+001dB,-9.61928885776436e+001°)
6.99841996002056e+005	(1.37965086217664e+001dB,-9.62070589706039e+001°)
7.01455298419753e+005	(1.37762742022430e+001dB,-9.62212612519328e+001°)
7.03072319883615e+005	(1.37560387134286e+001dB,-9.62354954899529e+001°)
7.04693068966928e+005	(1.37358021505039e+001dB,-9.62497617531093e+001°)
7.06317554262742e+005	(1.37155645086286e+001dB,-9.62640601099691e+001°)
7.07945784383918e+005	(1.36953257829412e+001dB,-9.62783906292220e+001°)
7.09577767963168e+005	(1.36750859685587e+001dB,-9.62927533796798e+001°)
7.11213513653108e+005	(1.36548450605767e+001dB,-9.63071484302768e+001°)
7.12853030126298e+005	(1.36346030540692e+001dB,-9.63215758500698e+001°)
7.14496326075291e+005	(1.36143599440887e+001dB,-9.63360357082379e+001°)
7.16143410212679e+005	(1.35941157256659e+001dB,-9.63505280740829e+001°)
7.17794291271138e+005	(1.35738703938097e+001dB,-9.63650530170292e+001°)
7.19448978003475e+005	(1.35536239435070e+001dB,-9.63796106066235e+001°)
7.21107479182675e+005	(1.35333763697230e+001dB,-9.63942009125356e+001°)
7.22769803601945e+005	(1.35131276674003e+001dB,-9.64088240045575e+001°)
7.24435960074764e+005	(1.34928778314600e+001dB,-9.64234799526042e+001°)
7.26105957434928e+005	(1.34726268568003e+001dB,-9.64381688267134e+001°)
7.27779804536597e+005	(1.34523747382975e+001dB,-9.64528906970454e+001°)
7.29457510254341e+005	(1.34321214708053e+001dB,-9.64676456338834e+001°)
7.31139083483189e+005	(1.34118670491546e+001dB,-9.64824337076335e+001°)
7.32824533138675e+005	(1.33916114681541e+001dB,-9.64972549888246e+001°)
7.34513868156886e+005	(1.33713547225895e+001dB,-9.65121095481083e+001°)
7.36207097494506e+005	(1.33510968072237e+001dB,-9.65269974562592e+001°)
7.37904230128870e+005	(1.33308377167968e+001dB,-9.65419187841750e+001°)
7.39605275058007e+005	(1.33105774460257e+001dB,-9.65568736028759e+001°)
7.41310241300686e+005	(1.32903159896044e+001dB,-9.65718619835055e+001°)
7.43019137896469e+005	(1.32700533422035e+001dB,-9.65868839973300e+001°)
7.44731973905756e+005	(1.32497894984705e+001dB,-9.66019397157388e+001°)
7.46448758409833e+005	(1.32295244530294e+001dB,-9.66170292102442e+001°)
7.48169500510920e+005	(1.32092582004806e+001dB,-9.66321525524814e+001°)
7.49894209332221e+005	(1.31889907354012e+001dB,-9.66473098142088e+001°)
7.51622894017970e+005	(1.31687220523443e+001dB,-9.66625010673076e+001°)
7.53355563733482e+005	(1.31484521458393e+001dB,-9.66777263837822e+001°)
7.55092227665198e+005	(1.31281810103920e+001dB,-9.66929858357599e+001°)
7.56832895020738e+005	(1.31079086404839e+001dB,-9.67082794954910e+001°)
7.58577575028947e+005	(1.30876350305726e+001dB,-9.67236074353489e+001°)
7.60326276939944e+005	(1.30673601750913e+001dB,-9.67389697278300e+001°)
7.62079010025174e+005	(1.30470840684492e+001dB,-9.67543664455536e+001°)
7.63835783577452e+005	(1.30268067050310e+001dB,-9.67697976612622e+001°)
7.65596606911017e+005	(1.30065280791969e+001dB,-9.67852634478212e+001°)
7.67361489361579e+005	(1.29862481852827e+001dB,-9.68007638782188e+001°)
7.69130440286369e+005	(1.29659670175993e+001dB,-9.68162990255666e+001°)
7.70903469064189e+005	(1.29456845704329e+001dB,-9.68318689630987e+001°)
7.72680585095460e+005	(1.29254008380450e+001dB,-9.68474737641724e+001°)
7.74461797802276e+005	(1.29051158146719e+001dB,-9.68631135022680e+001°)
7.76247116628448e+005	(1.28848294945248e+001dB,-9.68787882509885e+001°)
7.78036551039560e+005	(1.28645418717900e+001dB,-9.68944980840600e+001°)
7.79830110523014e+005	(1.28442529406283e+001dB,-9.69102430753313e+001°)
7.81627804588085e+005	(1.28239626951752e+001dB,-9.69260232987740e+001°)
7.83429642765966e+005	(1.28036711295405e+001dB,-9.69418388284828e+001°)
7.85235634609826e+005	(1.27833782378088e+001dB,-9.69576897386749e+001°)
7.87045789694852e+005	(1.27630840140387e+001dB,-9.69735761036903e+001°)
7.88860117618307e+005	(1.27427884522630e+001dB,-9.69894979979920e+001°)
7.90678627999577e+005	(1.27224915464889e+001dB,-9.70054554961652e+001°)
7.92501330480223e+005	(1.27021932906973e+001dB,-9.70214486729182e+001°)
7.94328234724032e+005	(1.26818936788430e+001dB,-9.70374776030816e+001°)
7.96159350417069e+005	(1.26615927048548e+001dB,-9.70535423616089e+001°)
7.97994687267726e+005	(1.26412903626349e+001dB,-9.70696430235757e+001°)
7.99834255006777e+005	(1.26209866460593e+001dB,-9.70857796641804e+001°)
8.01678063387427e+005	(1.26006815489772e+001dB,-9.71019523587437e+001°)
8.03526122185365e+005	(1.25803750652115e+001dB,-9.71181611827087e+001°)
8.05378441198814e+005	(1.25600671885581e+001dB,-9.71344062116410e+001°)
8.07235030248585e+005	(1.25397579127861e+001dB,-9.71506875212281e+001°)
8.09095899178128e+005	(1.25194472316377e+001dB,-9.71670051872800e+001°)
8.10961057853586e+005	(1.24991351388279e+001dB,-9.71833592857289e+001°)
8.12830516163844e+005	(1.24788216280445e+001dB,-9.71997498926289e+001°)
8.14704284020584e+005	(1.24585066929483e+001dB,-9.72161770841562e+001°)
8.16582371358336e+005	(1.24381903271723e+001dB,-9.72326409366091e+001°)
8.18464788134533e+005	(1.24178725243222e+001dB,-9.72491415264077e+001°)
8.20351544329560e+005	(1.23975532779761e+001dB,-9.72656789300938e+001°)
8.22242649946813e+005	(1.23772325816843e+001dB,-9.72822532243312e+001°)
8.24138115012743e+005	(1.23569104289693e+001dB,-9.72988644859052e+001°)
8.26037949576919e+005	(1.23365868133255e+001dB,-9.73155127917228e+001°)
8.27942163712074e+005	(1.23162617282194e+001dB,-9.73321982188125e+001°)
8.29850767514162e+005	(1.22959351670893e+001dB,-9.73489208443242e+001°)
8.31763771102409e+005	(1.22756071233451e+001dB,-9.73656807455292e+001°)
8.33681184619372e+005	(1.22552775903684e+001dB,-9.73824779998202e+001°)
8.35603018230985e+005	(1.22349465615123e+001dB,-9.73993126847109e+001°)
8.37529282126619e+005	(1.22146140301010e+001dB,-9.74161848778360e+001°)
8.39459986519133e+005	(1.21942799894304e+001dB,-9.74330946569514e+001°)
8.41395141644930e+005	(1.21739444327672e+001dB,-9.74500420999339e+001°)
8.43334757764010e+005	(1.21536073533492e+001dB,-9.74670272847810e+001°)
8.45278845160024e+005	(1.21332687443852e+001dB,-9.74840502896108e+001°)
8.47227414140330e+005	(1.21129285990547e+001dB,-9.75011111926623e+001°)
8.49180475036046e+005	(1.20925869105078e+001dB,-9.75182100722946e+001°)
8.51138038202108e+005	(1.20722436718655e+001dB,-9.75353470069875e+001°)
8.53100114017321e+005	(1.20518988762188e+001dB,-9.75525220753409e+001°)
8.55066712884414e+005	(1.20315525166294e+001dB,-9.75697353560747e+001°)
8.57037845230100e+005	(1.20112045861290e+001dB,-9.75869869280292e+001°)
8.59013521505125e+005	(1.19908550777194e+001dB,-9.76042768701643e+001°)
8.60993752184329e+005	(1.19705039843725e+001dB,-9.76216052615598e+001°)
8.62978547766698e+005	(1.19501512990299e+001dB,-9.76389721814150e+001°)
8.64967918775421e+005	(1.19297970146032e+001dB,-9.76563777090490e+001°)
8.66961875757943e+005	(1.19094411239732e+001dB,-9.76738219239000e+001°)
8.68960429286028e+005	(1.18890836199907e+001dB,-9.76913049055257e+001°)
8.70963589955806e+005	(1.18687244954754e+001dB,-9.77088267336028e+001°)
8.72971368387836e+005	(1.18483637432166e+001dB,-9.77263874879269e+001°)
8.74983775227160e+005	(1.18280013559726e+001dB,-9.77439872484126e+001°)
8.77000821143358e+005	(1.18076373264708e+001dB,-9.77616260950932e+001°)
8.79022516830607e+005	(1.17872716474073e+001dB,-9.77793041081203e+001°)
8.81048873007736e+005	(1.17669043114473e+001dB,-9.77970213677641e+001°)
8.83079900418284e+005	(1.17465353112244e+001dB,-9.78147779544130e+001°)
8.85115609830556e+005	(1.17261646393407e+001dB,-9.78325739485735e+001°)
8.87156012037681e+005	(1.17057922883670e+001dB,-9.78504094308699e+001°)
8.89201117857668e+005	(1.16854182508420e+001dB,-9.78682844820442e+001°)
8.91250938133464e+005	(1.16650425192729e+001dB,-9.78861991829564e+001°)
8.93305483733013e+005	(1.16446650861348e+001dB,-9.79041536145833e+001°)
8.95364765549311e+005	(1.16242859438706e+001dB,-9.79221478580194e+001°)
8.97428794500465e+005	(1.16039050848913e+001dB,-9.79401819944762e+001°)
8.99497581529751e+005	(1.15835225015751e+001dB,-9.79582561052818e+001°)
